from_country,from_port_id,from_port,to_country,to_port_id,to_port,sea_distance
Canada,22226,Halifax,Cyprus,10136,Larnaca,4635
Canada,22226,Halifax,Portugal,13012,Leixoes,2466
Canada,22226,Halifax,United Kingdom,29002,Liverpool,2493
Canada,22226,Halifax,United Kingdom,29239,London,2741
Canada,22226,Halifax,United States,14635,Los Angeles,5249
Canada,22226,Halifax,Sweden,20512,Lysekil,2903
Canada,22226,Halifax,Mexico,14277,Manzanillo,4062
Canada,22226,Halifax,Venezuela,19974,Maracaibo,2125
Canada,22226,Halifax,Peru,10860,Matarani,4112
Canada,22226,Halifax,Turkey,22522,Mersin,4675
Canada,22226,Halifax,Monaco,21457,Monaco,3483
Canada,22226,Halifax,Uruguay,17941,Montevideo,5618
Canada,22226,Halifax,Norway,27728,Narvik,3121
Canada,22226,Halifax,United States,25007,New Jersey,600
Canada,22226,Halifax,Greece,21852,Piraeus,4195
Canada,22226,Halifax,Slovenia,22770,Piran,4358
Canada,22226,Halifax,Georgia,18682,Poti,5117
Canada,22226,Halifax,Costa Rica,28781,Puerto Limon,2367
Canada,22226,Halifax,Guatemala,29973,Puerto Quetzal,3226
Canada,22226,Halifax,Croatia,24951,Rijeka,4322
Canada,22226,Halifax,Germany,20072,Rostock,3139
Canada,22226,Halifax,Puerto Rico,13756,San Juan,1580
Canada,22226,Halifax,Chile,27792,San Vicente,5139
Canada,22226,Halifax,Portugal,13390,Setubal,2507
Canada,22226,Halifax,Croatia,21556,Split,4202
Canada,22226,Halifax,Russia,18454,St Petersburg,3721
Canada,22226,Halifax,Sweden,21206,Stockholm,3452
Canada,22226,Halifax,Estonia,18867,Tallinn,3559
Canada,22226,Halifax,Spain,18937,Valencia,3101
Canada,22226,Halifax,Chile,28082,Valparaiso,4952
Canada,22226,Halifax,Canada,25350,Vancouver,6358
Canada,22226,Halifax,Italy,13176,Venice,4378
Canada,22226,Halifax,Mexico,21451,Veracruz,2399
Canada,22226,Halifax,Netherlands,23247,Vlissingen,2737
Germany,224858,Hamburg,Turkey,246265,Ambarli,3399
Germany,224858,Hamburg,Greece,21863,Aspropyrgos,3103
Germany,224858,Hamburg,Panama,216593,Balboa,5093
Germany,224858,Hamburg,Spain,17386,Barcelona,2129
Germany,224858,Hamburg,Norway,26147,Bergen,487
Germany,224858,Hamburg,Tunisia,23448,Bizerte,2357
Germany,224858,Hamburg,Peru,30045,Callao,6433
Germany,224858,Hamburg,Romania,14459,Constantza,3610
Germany,224858,Hamburg,Panama,216592,Cristobal,5054
Germany,224858,Hamburg,Ireland,29749,Dublin,881
Germany,224858,Hamburg,Ukraine,213737,Feodosia,3805
Germany,224858,Hamburg,Portugal,23428,Funchal,1784
Germany,224858,Hamburg,Tunisia,23495,Gabes,2649
Germany,224858,Hamburg,Romania,14470,Galatz,3734
Germany,224858,Hamburg,Poland,12543,Gdansk,434
Germany,224858,Hamburg,Italy,11174,Genoa,2461
Germany,224858,Hamburg,Puerto Rico,13610,Guanica,4190
Germany,224858,Hamburg,Slovenia,24795,Izola,3258
Germany,224858,Hamburg,Russia,11771,Kaliningrad,455
Germany,224858,Hamburg,Slovenia,21381,Koper,3258
Germany,224858,Hamburg,Portugal,13012,Leixoes,1183
Germany,224858,Hamburg,United Kingdom,29002,Liverpool,946
Germany,224858,Hamburg,United Kingdom,29239,London,428
Germany,224858,Hamburg,United States,14635,Los Angeles,8005
Germany,224858,Hamburg,Sweden,20512,Lysekil,393
Germany,224858,Hamburg,Mexico,14277,Manzanillo,6818
Germany,224858,Hamburg,Venezuela,19974,Maracaibo,4674
Germany,224858,Hamburg,Peru,10860,Matarani,6868
Germany,224858,Hamburg,Turkey,22522,Mersin,3575
Germany,224858,Hamburg,Monaco,21457,Monaco,2383
Germany,224858,Hamburg,Uruguay,17941,Montevideo,6497
Germany,224858,Hamburg,Norway,27728,Narvik,1077
Germany,224858,Hamburg,United States,25007,New Jersey,3627
Germany,224858,Hamburg,Greece,21852,Piraeus,3095
Germany,224858,Hamburg,Slovenia,22770,Piran,3258
Germany,224858,Hamburg,Guatemala,29973,Puerto Quetzal,5982
Germany,224858,Hamburg,Germany,20072,Rostock,174
Germany,224858,Hamburg,Puerto Rico,13756,San Juan,4101
Germany,224858,Hamburg,Portugal,13390,Setubal,1365
Germany,224858,Hamburg,Russia,18454,St Petersburg,868
Germany,224858,Hamburg,Sweden,21206,Stockholm,587
Germany,224858,Hamburg,Spain,18937,Valencia,2001
Germany,224858,Hamburg,Italy,13176,Venice,3278
Germany,224858,Hamburg,Mexico,21451,Veracruz,5314
Germany,224858,Hamburg,Netherlands,23247,Vlissingen,355
Finland,16485,Helsinki,Turkey,246265,Ambarli,4247
Finland,16485,Helsinki,Greece,21863,Aspropyrgos,3951
Finland,16485,Helsinki,Panama,216593,Balboa,5733
Finland,16485,Helsinki,Spain,17386,Barcelona,2977
Finland,16485,Helsinki,Georgia,18137,Batumi,4848
Finland,16485,Helsinki,Norway,26147,Bergen,1007
Finland,16485,Helsinki,Tunisia,23448,Bizerte,3205
Finland,16485,Helsinki,France,18012,Brest,1578
Finland,16485,Helsinki,Peru,30045,Callao,7073
Finland,16485,Helsinki,Romania,14459,Constantza,4458
Finland,16485,Helsinki,Panama,216592,Cristobal,5694
Finland,16485,Helsinki,Ireland,29749,Dublin,1570
Finland,16485,Helsinki,France,18326,Dunkirk,1242
Finland,16485,Helsinki,Ukraine,213737,Feodosia,4653
Finland,16485,Helsinki,Portugal,23428,Funchal,2632
Finland,16485,Helsinki,Tunisia,23495,Gabes,3497
Finland,16485,Helsinki,Romania,14470,Galatz,4582
Finland,16485,Helsinki,Poland,12543,Gdansk,422
Finland,16485,Helsinki,Italy,11174,Genoa,3309
Finland,16485,Helsinki,Puerto Rico,13610,Guanica,4886
Finland,16485,Helsinki,Germany,224858,Hamburg,721
Finland,16485,Helsinki,Slovenia,24795,Izola,4106
Finland,16485,Helsinki,Russia,11771,Kaliningrad,424
Finland,16485,Helsinki,Slovenia,21381,Koper,4106
Finland,16485,Helsinki,Finland,16737,Kotka,87
Finland,16485,Helsinki,Portugal,13012,Leixoes,2031
Finland,16485,Helsinki,United Kingdom,29002,Liverpool,1600
Finland,16485,Helsinki,United Kingdom,29239,London,1255
Finland,16485,Helsinki,United States,14635,Los Angeles,8645
Finland,16485,Helsinki,Sweden,20512,Lysekil,723
Finland,16485,Helsinki,Mexico,14277,Manzanillo,7458
Finland,16485,Helsinki,Venezuela,19974,Maracaibo,5355
Finland,16485,Helsinki,Peru,10860,Matarani,7508
Finland,16485,Helsinki,Turkey,22522,Mersin,4423
Finland,16485,Helsinki,Monaco,21457,Monaco,3231
Finland,16485,Helsinki,Uruguay,17941,Montevideo,7345
Finland,16485,Helsinki,Norway,27728,Narvik,1609
Finland,16485,Helsinki,United States,25007,New Jersey,4232
Finland,16485,Helsinki,Greece,21852,Piraeus,3943
Finland,16485,Helsinki,Slovenia,22770,Piran,4106
Finland,16485,Helsinki,Georgia,18682,Poti,4865
Finland,16485,Helsinki,Guatemala,29973,Puerto Quetzal,6622
Finland,16485,Helsinki,Germany,20072,Rostock,580
Finland,16485,Helsinki,Puerto Rico,13756,San Juan,4775
Finland,16485,Helsinki,Portugal,13390,Setubal,2213
Finland,16485,Helsinki,Russia,18454,St Petersburg,171
Finland,16485,Helsinki,Sweden,21206,Stockholm,237
Finland,16485,Helsinki,Spain,18937,Valencia,2849
Finland,16485,Helsinki,Italy,13176,Venice,4126
Finland,16485,Helsinki,Mexico,21451,Veracruz,5919
Finland,16485,Helsinki,Netherlands,23247,Vlissingen,1204
Portugal,18433,Horta,Denmark,10358,Aarhus,2137
Portugal,18433,Horta,Turkey,246265,Ambarli,2909
Portugal,18433,Horta,Belgium,19057,Antwerp,1615
Portugal,18433,Horta,Greece,21863,Aspropyrgos,2613
Portugal,18433,Horta,Panama,216593,Balboa,3300
Portugal,18433,Horta,Spain,17386,Barcelona,1639
Portugal,18433,Horta,Georgia,18137,Batumi,3510
Portugal,18433,Horta,Norway,26147,Bergen,1864
Portugal,18433,Horta,Tunisia,23448,Bizerte,1867
Portugal,18433,Horta,Bulgaria,20826,Bourgas,3050
Portugal,18433,Horta,France,18012,Brest,1199
Portugal,18433,Horta,Colombia,28261,Buenaventura,3654
Portugal,18433,Horta,Peru,30045,Callao,4640
Portugal,18433,Horta,Colombia,28313,Cartagena,3047
Portugal,18433,Horta,Romania,14459,Constantza,3120
Portugal,18433,Horta,Denmark,10563,Copenhagen,2161
Portugal,18433,Horta,Panama,216592,Cristobal,3261
Portugal,18433,Horta,El Salvador,15107,Cutuco,4041
Portugal,18433,Horta,Ireland,29749,Dublin,1324
Portugal,18433,Horta,France,18326,Dunkirk,1511
Portugal,18433,Horta,Ecuador,14226,Esmeraldas,3780
Portugal,18433,Horta,Ukraine,213737,Feodosia,3315
Portugal,18433,Horta,Portugal,23428,Funchal,678
Portugal,18433,Horta,Tunisia,23495,Gabes,2159
Portugal,18433,Horta,Romania,14470,Galatz,3244
Portugal,18433,Horta,Poland,12543,Gdansk,2427
Portugal,18433,Horta,Italy,11174,Genoa,1971
Portugal,18433,Horta,Puerto Rico,13610,Guanica,2375
Portugal,18433,Horta,Ecuador,29876,Guayaquil,4137
Portugal,18433,Horta,Canada,22226,Halifax,1609
Portugal,18433,Horta,Germany,224858,Hamburg,1863
Portugal,18433,Horta,Finland,16485,Helsinki,2711
Portugal,18433,Horta,Slovenia,24795,Izola,2768
Portugal,18433,Horta,Russia,11771,Kaliningrad,2462
Portugal,18433,Horta,Slovenia,21381,Koper,2768
Portugal,18433,Horta,Finland,16737,Kotka,2766
Portugal,18433,Horta,Cyprus,10136,Larnaca,3045
Portugal,18433,Horta,Portugal,13012,Leixoes,937
Portugal,18433,Horta,United Kingdom,29002,Liverpool,1403
Portugal,18433,Horta,United Kingdom,29239,London,1569
Portugal,18433,Horta,United States,14635,Los Angeles,6212
Portugal,18433,Horta,Sweden,20512,Lysekil,2045
Portugal,18433,Horta,Mexico,14277,Manzanillo,5025
Portugal,18433,Horta,Venezuela,19974,Maracaibo,2859
Portugal,18433,Horta,Peru,10860,Matarani,5075
Portugal,18433,Horta,Turkey,22522,Mersin,3085
Portugal,18433,Horta,Monaco,21457,Monaco,1893
Portugal,18433,Horta,Uruguay,17941,Montevideo,4898
Portugal,18433,Horta,Norway,27728,Narvik,2363
Portugal,18433,Horta,United States,25007,New Jersey,2106
Portugal,18433,Horta,Greece,21852,Piraeus,2605
Portugal,18433,Horta,Slovenia,22770,Piran,2768
Portugal,18433,Horta,Portugal,18476,Ponta Delgada,155
Portugal,18433,Horta,Georgia,18682,Poti,3527
Portugal,18433,Horta,Costa Rica,28781,Puerto Limon,3393
Portugal,18433,Horta,Guatemala,29973,Puerto Quetzal,4189
Portugal,18433,Horta,Croatia,24951,Rijeka,2732
Portugal,18433,Horta,Brazil,20301,Rio Grande,4604
Portugal,18433,Horta,Germany,20072,Rostock,2270
Portugal,18433,Horta,Brazil,20351,Salvador,3209
Portugal,18433,Horta,Puerto Rico,13756,San Juan,2296
Portugal,18433,Horta,Chile,27792,San Vicente,6102
Portugal,18433,Horta,Brazil,27248,Santos,4082
Portugal,18433,Horta,Portugal,13390,Setubal,939
Portugal,18433,Horta,Croatia,21556,Split,2612
Portugal,18433,Horta,Russia,18454,St Petersburg,2852
Portugal,18433,Horta,Sweden,21206,Stockholm,2583
Portugal,18433,Horta,Estonia,18867,Tallinn,2690
Portugal,18433,Horta,Spain,18937,Valencia,1511
Portugal,18433,Horta,Chile,28082,Valparaiso,5915
Portugal,18433,Horta,Canada,25350,Vancouver,7321
Portugal,18433,Horta,Bulgaria,20847,Varna,3073
Portugal,18433,Horta,Italy,13176,Venice,2788
Portugal,18433,Horta,Mexico,21451,Veracruz,3704
Portugal,18433,Horta,Netherlands,23247,Vlissingen,1565
Portugal,18433,Horta,Belgium,19473,Zeebrugge,1544
Slovenia,24795,Izola,Turkey,246265,Ambarli,1133
Slovenia,24795,Izola,Spain,17386,Barcelona,1296
Slovenia,24795,Izola,Tunisia,23448,Bizerte,914
Slovenia,24795,Izola,Ukraine,213737,Feodosia,1539
Slovenia,24795,Izola,Tunisia,23495,Gabes,965
Slovenia,24795,Izola,United Kingdom,29002,Liverpool,2910
Slovenia,24795,Izola,United Kingdom,29239,London,2964
Slovenia,24795,Izola,United States,14635,Los Angeles,8920
Slovenia,24795,Izola,Sweden,20512,Lysekil,3440
Slovenia,24795,Izola,Venezuela,19974,Maracaibo,5529
Slovenia,24795,Izola,Turkey,22522,Mersin,1316
Slovenia,24795,Izola,Uruguay,17941,Montevideo,6836
Slovenia,24795,Izola,United States,25007,New Jersey,4857
Slovenia,24795,Izola,Sweden,21206,Stockholm,3978
Slovenia,24795,Izola,Spain,18937,Valencia,1384
Russia,11771,Kaliningrad,Turkey,246265,Ambarli,3998
Russia,11771,Kaliningrad,Spain,17386,Barcelona,2728
Russia,11771,Kaliningrad,Tunisia,23448,Bizerte,2956
Russia,11771,Kaliningrad,Ukraine,213737,Feodosia,4404
Russia,11771,Kaliningrad,Tunisia,23495,Gabes,3248
Russia,11771,Kaliningrad,Slovenia,24795,Izola,3857
Russia,11771,Kaliningrad,Slovenia,21381,Koper,3857
Russia,11771,Kaliningrad,United Kingdom,29002,Liverpool,1351
Russia,11771,Kaliningrad,United Kingdom,29239,London,1006
Russia,11771,Kaliningrad,United States,14635,Los Angeles,8396
Russia,11771,Kaliningrad,Sweden,20512,Lysekil,473
Russia,11771,Kaliningrad,Venezuela,19974,Maracaibo,5106
Russia,11771,Kaliningrad,Turkey,22522,Mersin,4174
Russia,11771,Kaliningrad,Uruguay,17941,Montevideo,7096
Russia,11771,Kaliningrad,United States,25007,New Jersey,3983
Russia,11771,Kaliningrad,Slovenia,22770,Piran,3857
Russia,11771,Kaliningrad,Russia,18454,St Petersburg,568
Russia,11771,Kaliningrad,Sweden,21206,Stockholm,340
Russia,11771,Kaliningrad,Spain,18937,Valencia,2600
Slovenia,21381,Koper,Turkey,246265,Ambarli,1133
Slovenia,21381,Koper,Spain,17386,Barcelona,1296
Slovenia,21381,Koper,Tunisia,23448,Bizerte,914
Slovenia,21381,Koper,Ukraine,213737,Feodosia,1539
Slovenia,21381,Koper,Tunisia,23495,Gabes,965
Slovenia,21381,Koper,United Kingdom,29002,Liverpool,2910
Slovenia,21381,Koper,United Kingdom,29239,London,2964
Slovenia,21381,Koper,United States,14635,Los Angeles,8920
Slovenia,21381,Koper,Sweden,20512,Lysekil,3440
Slovenia,21381,Koper,Venezuela,19974,Maracaibo,5529
Slovenia,21381,Koper,Turkey,22522,Mersin,1316
Slovenia,21381,Koper,Uruguay,17941,Montevideo,6836
Slovenia,21381,Koper,United States,25007,New Jersey,4857
Slovenia,21381,Koper,Sweden,21206,Stockholm,3978
Slovenia,21381,Koper,Spain,18937,Valencia,1384
Finland,16737,Kotka,Turkey,246265,Ambarli,4302
Finland,16737,Kotka,Greece,21863,Aspropyrgos,4006
Finland,16737,Kotka,Panama,216593,Balboa,5788
Finland,16737,Kotka,Spain,17386,Barcelona,3032
Finland,16737,Kotka,Georgia,18137,Batumi,4903
Finland,16737,Kotka,Norway,26147,Bergen,1062
Finland,16737,Kotka,Tunisia,23448,Bizerte,3260
Finland,16737,Kotka,France,18012,Brest,1633
Finland,16737,Kotka,Peru,30045,Callao,7128
Finland,16737,Kotka,Romania,14459,Constantza,4513
Finland,16737,Kotka,Panama,216592,Cristobal,5749
Finland,16737,Kotka,Ireland,29749,Dublin,1625
Finland,16737,Kotka,France,18326,Dunkirk,1297
Finland,16737,Kotka,Ukraine,213737,Feodosia,4708
Finland,16737,Kotka,Portugal,23428,Funchal,2687
Finland,16737,Kotka,Tunisia,23495,Gabes,3552
Finland,16737,Kotka,Romania,14470,Galatz,4637
Finland,16737,Kotka,Poland,12543,Gdansk,486
Finland,16737,Kotka,Italy,11174,Genoa,3364
Finland,16737,Kotka,Puerto Rico,13610,Guanica,4941
Finland,16737,Kotka,Germany,224858,Hamburg,780
Finland,16737,Kotka,Slovenia,24795,Izola,4161
Finland,16737,Kotka,Russia,11771,Kaliningrad,485
Finland,16737,Kotka,Slovenia,21381,Koper,4161
Finland,16737,Kotka,Portugal,13012,Leixoes,2086
Finland,16737,Kotka,United Kingdom,29002,Liverpool,1655
Finland,16737,Kotka,United Kingdom,29239,London,1310
Finland,16737,Kotka,United States,14635,Los Angeles,8700
Finland,16737,Kotka,Sweden,20512,Lysekil,781
Finland,16737,Kotka,Mexico,14277,Manzanillo,7513
Finland,16737,Kotka,Venezuela,19974,Maracaibo,5410
Finland,16737,Kotka,Peru,10860,Matarani,7563
Finland,16737,Kotka,Turkey,22522,Mersin,4478
Finland,16737,Kotka,Monaco,21457,Monaco,3286
Finland,16737,Kotka,Uruguay,17941,Montevideo,7400
Finland,16737,Kotka,Norway,27728,Narvik,1664
Finland,16737,Kotka,United States,25007,New Jersey,4287
Finland,16737,Kotka,Greece,21852,Piraeus,3998
Finland,16737,Kotka,Slovenia,22770,Piran,4161
Finland,16737,Kotka,Georgia,18682,Poti,4920
Finland,16737,Kotka,Guatemala,29973,Puerto Quetzal,6677
Finland,16737,Kotka,Germany,20072,Rostock,636
Finland,16737,Kotka,Puerto Rico,13756,San Juan,4830
Finland,16737,Kotka,Portugal,13390,Setubal,2268
Finland,16737,Kotka,Russia,18454,St Petersburg,106
Finland,16737,Kotka,Sweden,21206,Stockholm,297
Finland,16737,Kotka,Spain,18937,Valencia,2904
Finland,16737,Kotka,Italy,13176,Venice,4181
Finland,16737,Kotka,Mexico,21451,Veracruz,5974
Finland,16737,Kotka,Netherlands,23247,Vlissingen,1259
Cyprus,10136,Larnaca,Denmark,10358,Aarhus,3809
Cyprus,10136,Larnaca,Turkey,246265,Ambarli,711
Cyprus,10136,Larnaca,Greece,21863,Aspropyrgos,567
Cyprus,10136,Larnaca,Panama,216593,Balboa,6285
Cyprus,10136,Larnaca,Spain,17386,Barcelona,1596
Cyprus,10136,Larnaca,Georgia,18137,Batumi,1312
Cyprus,10136,Larnaca,Norway,26147,Bergen,3733
Cyprus,10136,Larnaca,Tunisia,23448,Bizerte,1180
Cyprus,10136,Larnaca,France,18012,Brest,2863
Cyprus,10136,Larnaca,Peru,30045,Callao,7625
Cyprus,10136,Larnaca,Romania,14459,Constantza,922
Cyprus,10136,Larnaca,Denmark,10563,Copenhagen,3833
Cyprus,10136,Larnaca,Panama,216592,Cristobal,6246
Cyprus,10136,Larnaca,El Salvador,15107,Cutuco,7026
Cyprus,10136,Larnaca,Ireland,29749,Dublin,3117
Cyprus,10136,Larnaca,France,18326,Dunkirk,3183
Cyprus,10136,Larnaca,Ecuador,14226,Esmeraldas,6765
Cyprus,10136,Larnaca,Ukraine,213737,Feodosia,1117
Cyprus,10136,Larnaca,Portugal,23428,Funchal,2529
Cyprus,10136,Larnaca,Tunisia,23495,Gabes,1175
Cyprus,10136,Larnaca,Romania,14470,Galatz,1046
Cyprus,10136,Larnaca,Poland,12543,Gdansk,4099
Cyprus,10136,Larnaca,Italy,11174,Genoa,1416
Cyprus,10136,Larnaca,Puerto Rico,13610,Guanica,5344
Cyprus,10136,Larnaca,Ecuador,29876,Guayaquil,7122
Cyprus,10136,Larnaca,Germany,224858,Hamburg,3535
Cyprus,10136,Larnaca,Finland,16485,Helsinki,4383
Cyprus,10136,Larnaca,Slovenia,24795,Izola,1280
Cyprus,10136,Larnaca,Russia,11771,Kaliningrad,4134
Cyprus,10136,Larnaca,Slovenia,21381,Koper,1280
Cyprus,10136,Larnaca,Finland,16737,Kotka,4438
Cyprus,10136,Larnaca,Portugal,13012,Leixoes,2375
Cyprus,10136,Larnaca,United Kingdom,29002,Liverpool,3187
Cyprus,10136,Larnaca,United Kingdom,29239,London,3241
Cyprus,10136,Larnaca,United States,14635,Los Angeles,9197
Cyprus,10136,Larnaca,Sweden,20512,Lysekil,3717
Cyprus,10136,Larnaca,Mexico,14277,Manzanillo,8010
Cyprus,10136,Larnaca,Venezuela,19974,Maracaibo,5806
Cyprus,10136,Larnaca,Peru,10860,Matarani,8060
Cyprus,10136,Larnaca,Turkey,22522,Mersin,140
Cyprus,10136,Larnaca,Monaco,21457,Monaco,1444
Cyprus,10136,Larnaca,Uruguay,17941,Montevideo,7113
Cyprus,10136,Larnaca,Norway,27728,Narvik,4329
Cyprus,10136,Larnaca,United States,25007,New Jersey,5134
Cyprus,10136,Larnaca,Greece,21852,Piraeus,559
Cyprus,10136,Larnaca,Slovenia,22770,Piran,1280
Cyprus,10136,Larnaca,Georgia,18682,Poti,1329
Cyprus,10136,Larnaca,Guatemala,29973,Puerto Quetzal,7174
Cyprus,10136,Larnaca,Germany,20072,Rostock,3942
Cyprus,10136,Larnaca,Puerto Rico,13756,San Juan,5275
Cyprus,10136,Larnaca,Portugal,13390,Setubal,2205
Cyprus,10136,Larnaca,Russia,18454,St Petersburg,4524
Cyprus,10136,Larnaca,Sweden,21206,Stockholm,4255
Cyprus,10136,Larnaca,Estonia,18867,Tallinn,4362
Cyprus,10136,Larnaca,Spain,18937,Valencia,1677
Cyprus,10136,Larnaca,Italy,13176,Venice,1300
Cyprus,10136,Larnaca,Mexico,21451,Veracruz,6740
Cyprus,10136,Larnaca,Netherlands,23247,Vlissingen,3237
Portugal,13012,Leixoes,Turkey,246265,Ambarli,2239
Portugal,13012,Leixoes,Spain,17386,Barcelona,969
Portugal,13012,Leixoes,Tunisia,23448,Bizerte,1197
Portugal,13012,Leixoes,Romania,14459,Constantza,2450
Portugal,13012,Leixoes,Ukraine,213737,Feodosia,2645
Portugal,13012,Leixoes,Tunisia,23495,Gabes,1489
Portugal,13012,Leixoes,Romania,14470,Galatz,2574
Portugal,13012,Leixoes,Puerto Rico,13610,Guanica,3294
Portugal,13012,Leixoes,Slovenia,24795,Izola,2098
Portugal,13012,Leixoes,Russia,11771,Kaliningrad,1782
Portugal,13012,Leixoes,Slovenia,21381,Koper,2098
Portugal,13012,Leixoes,United Kingdom,29002,Liverpool,835
Portugal,13012,Leixoes,United Kingdom,29239,London,889
Portugal,13012,Leixoes,United States,14635,Los Angeles,7141
Portugal,13012,Leixoes,Sweden,20512,Lysekil,1365
Portugal,13012,Leixoes,Venezuela,19974,Maracaibo,3778
Portugal,13012,Leixoes,Turkey,22522,Mersin,2415
Portugal,13012,Leixoes,Uruguay,17941,Montevideo,5375
Portugal,13012,Leixoes,United States,25007,New Jersey,2948
Portugal,13012,Leixoes,Slovenia,22770,Piran,2098
Portugal,13012,Leixoes,Puerto Rico,13756,San Juan,3223
Portugal,13012,Leixoes,Portugal,13390,Setubal,207
Portugal,13012,Leixoes,Russia,18454,St Petersburg,2172
Portugal,13012,Leixoes,Sweden,21206,Stockholm,1903
Portugal,13012,Leixoes,Spain,18937,Valencia,841
United Kingdom,29002,Liverpool,United Kingdom,29239,London,652
United Kingdom,29002,Liverpool,United States,14635,Los Angeles,7491
United Kingdom,29002,Liverpool,Venezuela,19974,Maracaibo,4177
United Kingdom,29002,Liverpool,Uruguay,17941,Montevideo,6134
United Kingdom,29002,Liverpool,United States,25007,New Jersey,3115
United Kingdom,29239,London,United States,14635,Los Angeles,7711
United Kingdom,29239,London,Venezuela,19974,Maracaibo,4380
United Kingdom,29239,London,Uruguay,17941,Montevideo,6203
United Kingdom,29239,London,United States,25007,New Jersey,3349
United States,14635,Los Angeles,Venezuela,19974,Maracaibo,3627
United States,14635,Los Angeles,Uruguay,17941,Montevideo,7163
United States,14635,Los Angeles,United States,25007,New Jersey,4930
Sweden,20512,Lysekil,Turkey,246265,Ambarli,3581
Sweden,20512,Lysekil,Tunisia,23448,Bizerte,2539
Sweden,20512,Lysekil,Ukraine,213737,Feodosia,3987
Sweden,20512,Lysekil,Tunisia,23495,Gabes,2831
Sweden,20512,Lysekil,United Kingdom,29002,Liverpool,923
Sweden,20512,Lysekil,United Kingdom,29239,London,589
Sweden,20512,Lysekil,United States,14635,Los Angeles,7968
Sweden,20512,Lysekil,Venezuela,19974,Maracaibo,4678
Sweden,20512,Lysekil,Turkey,22522,Mersin,3757
Sweden,20512,Lysekil,Uruguay,17941,Montevideo,6679
Sweden,20512,Lysekil,United States,25007,New Jersey,3555
Sweden,20512,Lysekil,Sweden,21206,Stockholm,595
Mexico,14277,Manzanillo,Turkey,246265,Ambarli,7874
Mexico,14277,Manzanillo,Panama,216593,Balboa,1725
Mexico,14277,Manzanillo,Spain,17386,Barcelona,6604
Mexico,14277,Manzanillo,Norway,26147,Bergen,6598
Mexico,14277,Manzanillo,Tunisia,23448,Bizerte,6832
Mexico,14277,Manzanillo,Peru,30045,Callao,2475
Mexico,14277,Manzanillo,Romania,14459,Constantza,8085
Mexico,14277,Manzanillo,Panama,216592,Cristobal,1764
Mexico,14277,Manzanillo,Ukraine,213737,Feodosia,8280
Mexico,14277,Manzanillo,Tunisia,23495,Gabes,7124
Mexico,14277,Manzanillo,Romania,14470,Galatz,8209
Mexico,14277,Manzanillo,Poland,12543,Gdansk,7174
Mexico,14277,Manzanillo,Puerto Rico,13610,Guanica,2681
Mexico,14277,Manzanillo,Slovenia,24795,Izola,7733
Mexico,14277,Manzanillo,Russia,11771,Kaliningrad,7209
Mexico,14277,Manzanillo,Slovenia,21381,Koper,7733
Mexico,14277,Manzanillo,Portugal,13012,Leixoes,5954
Mexico,14277,Manzanillo,United Kingdom,29002,Liverpool,6304
Mexico,14277,Manzanillo,United Kingdom,29239,London,6524
Mexico,14277,Manzanillo,United States,14635,Los Angeles,1206
Mexico,14277,Manzanillo,Sweden,20512,Lysekil,6781
Mexico,14277,Manzanillo,Venezuela,19974,Maracaibo,2440
Mexico,14277,Manzanillo,Peru,10860,Matarani,2909
Mexico,14277,Manzanillo,Turkey,22522,Mersin,8050
Mexico,14277,Manzanillo,Monaco,21457,Monaco,6858
Mexico,14277,Manzanillo,Uruguay,17941,Montevideo,6076
Mexico,14277,Manzanillo,Norway,27728,Narvik,6999
Mexico,14277,Manzanillo,United States,25007,New Jersey,3743
Mexico,14277,Manzanillo,Slovenia,22770,Piran,7733
Mexico,14277,Manzanillo,Puerto Rico,13756,San Juan,2756
Mexico,14277,Manzanillo,Portugal,13390,Setubal,5934
Mexico,14277,Manzanillo,Russia,18454,St Petersburg,7599
Mexico,14277,Manzanillo,Sweden,21206,Stockholm,7330
Mexico,14277,Manzanillo,Spain,18937,Valencia,6476
Mexico,14277,Manzanillo,Mexico,21451,Veracruz,3174
Mexico,14277,Manzanillo,Netherlands,23247,Vlissingen,6520
Peru,10860,Matarani,Turkey,246265,Ambarli,7924
Peru,10860,Matarani,Spain,17386,Barcelona,6654
Peru,10860,Matarani,Tunisia,23448,Bizerte,6882
Peru,10860,Matarani,Romania,14459,Constantza,8135
Peru,10860,Matarani,Ukraine,213737,Feodosia,8330
Peru,10860,Matarani,Tunisia,23495,Gabes,7174
Peru,10860,Matarani,Romania,14470,Galatz,8259
Peru,10860,Matarani,Poland,12543,Gdansk,7224
Peru,10860,Matarani,Puerto Rico,13610,Guanica,2731
Peru,10860,Matarani,Slovenia,24795,Izola,7783
Peru,10860,Matarani,Russia,11771,Kaliningrad,7259
Peru,10860,Matarani,Slovenia,21381,Koper,7783
Peru,10860,Matarani,Portugal,13012,Leixoes,6004
Peru,10860,Matarani,United Kingdom,29002,Liverpool,6354
Peru,10860,Matarani,United Kingdom,29239,London,6574
Peru,10860,Matarani,United States,14635,Los Angeles,4083
Peru,10860,Matarani,Sweden,20512,Lysekil,6831
Peru,10860,Matarani,Venezuela,19974,Maracaibo,2490
Peru,10860,Matarani,Turkey,22522,Mersin,8100
Peru,10860,Matarani,Uruguay,17941,Montevideo,3665
Peru,10860,Matarani,United States,25007,New Jersey,3793
